source,pageType,url,httpStatus,finalUrl,app404,robotsMeta,xRobotsTag,canonical,canonicalSelf,title,titleChars,metaDescription,descriptionChars,h1Count,h1,h2Count,h3Count,mainWordsApprox,mainImageCount,imagesWithoutAlt,imagesEmptyAlt,firstImageStatus,ogTitle,ogDescription,ogImage,ogImageStatus,twitterCard,schemaTypes,productHasOffers,productHasReview,productHasAggregateRating,internalLinkCount,inboundPageCount,notes
"sitemap","product","https://demo-web-client.shop/products/ghe-tua-lung-ngoi-bet-gap-gon-co-7-muc-ieu-chinh-phu-hop-voi-nhu-cau-su-dung-1736583423422268474","200","https://demo-web-client.shop/products/ghe-tua-lung-ngoi-bet-gap-gon-co-7-muc-ieu-chinh-phu-hop-voi-nhu-cau-su-dung-1736583423422268474","false","","","https://demo-web-client.shop/products/ghe-tua-lung-ngoi-bet-gap-gon-co-7-muc-ieu-chinh-phu-hop-voi-nhu-cau-su-dung-1736583423422268474","true","Ghế Tựa Lưng Ngồi Bệt Gấp Gọn Có  7 Mức Điều Chỉnh Phù Hợp Với Nhu Cầu Sử Dụng | TOÀN TÂM","89","Ghế Tựa Lưng Ngồi Bệt Gấp Gọn Có 7 Mức Điều Chỉnh Phù Hợp Với Nhu Cầu Sử Dụng. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","150","1","Ghế Tựa Lưng Ngồi Bệt Gấp Gọn Có 7 Mức Điều Chỉnh Phù Hợp Với Nhu Cầu Sử Dụng","2","10","575","19","0","0","200","Ghế Tựa Lưng Ngồi Bệt Gấp Gọn Có  7 Mức Điều Chỉnh Phù Hợp Với Nhu Cầu Sử Dụng","Ghế Tựa Lưng Ngồi Bệt Gấp Gọn Có 7 Mức Điều Chỉnh Phù Hợp Với Nhu Cầu Sử Dụng. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/6f18b8c77d71461589a959cfe22fe296_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790133733","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/ghe-bet-ngoi-tua-lung-thu-gian-ieu-chinh-7-cap-o-1736583418776159290","200","https://demo-web-client.shop/products/ghe-bet-ngoi-tua-lung-thu-gian-ieu-chinh-7-cap-o-1736583418776159290","false","","","https://demo-web-client.shop/products/ghe-bet-ngoi-tua-lung-thu-gian-ieu-chinh-7-cap-o-1736583418776159290","true","Ghế Bệt Ngồi Tựa lưng Thư Giãn – Điều Chỉnh 7 Cấp Độ | TOÀN TÂM","63","Ghế Bệt Ngồi Tựa lưng Thư Giãn – Điều Chỉnh 7 Cấp Độ. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","125","1","Ghế Bệt Ngồi Tựa lưng Thư Giãn – Điều Chỉnh 7 Cấp Độ","2","10","570","19","0","0","200","Ghế Bệt Ngồi Tựa lưng Thư Giãn – Điều Chỉnh 7 Cấp Độ","Ghế Bệt Ngồi Tựa lưng Thư Giãn – Điều Chỉnh 7 Cấp Độ. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/1ced177e404b425eb0262e7880821088_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790133731","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/em-nang-nguoi-tai-bien-tu-ong-ho-tro-ngoi-day-de-dang-1736556172653069370","200","https://demo-web-client.shop/products/em-nang-nguoi-tai-bien-tu-ong-ho-tro-ngoi-day-de-dang-1736556172653069370","false","","","https://demo-web-client.shop/products/em-nang-nguoi-tai-bien-tu-ong-ho-tro-ngoi-day-de-dang-1736556172653069370","true","Đệm Nâng Người Tai Biến Tự Động – Hỗ Trợ Ngồi Dậy Dễ Dàng | TOÀN TÂM","68","Đệm Nâng Người Tai Biến Tự Động – Hỗ Trợ Ngồi Dậy Dễ Dàng. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","130","1","Đệm Nâng Người Tai Biến Tự Động – Hỗ Trợ Ngồi Dậy Dễ Dàng","2","10","654","18","0","0","200","Đệm Nâng Người Tai Biến Tự Động – Hỗ Trợ Ngồi Dậy Dễ Dàng","Đệm Nâng Người Tai Biến Tự Động – Hỗ Trợ Ngồi Dậy Dễ Dàng. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/7ac6806a9d1943ad9c83809ff3df8e30_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790133729","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/bo-i-tieu-2-trong-1-cho-nguoi-gia-tre-nho-nguoi-nam-liet-giuong-dung-tich-2000ml-1736541001946530874","200","https://demo-web-client.shop/products/bo-i-tieu-2-trong-1-cho-nguoi-gia-tre-nho-nguoi-nam-liet-giuong-dung-tich-2000ml-1736541001946530874","false","","","https://demo-web-client.shop/products/bo-i-tieu-2-trong-1-cho-nguoi-gia-tre-nho-nguoi-nam-liet-giuong-dung-tich-2000ml-1736541001946530874","true","Bô đi tiểu 2 trong 1 cho người già, trẻ nhỏ, người nằm liệt giường dung tích 2000ml | TOÀN TÂM","94","Bô đi tiểu 2 trong 1 cho người già, trẻ nhỏ, người nằm liệt giường dung tích 2000ml. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","156","1","Bô đi tiểu 2 trong 1 cho người già, trẻ nhỏ, người nằm liệt giường dung tích 2000ml","2","10","542","17","0","0","200","Bô đi tiểu 2 trong 1 cho người già, trẻ nhỏ, người nằm liệt giường dung tích 2000ml","Bô đi tiểu 2 trong 1 cho người già, trẻ nhỏ, người nằm liệt giường dung tích 2000ml. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/442d3a0411ca426ca76ff3fd8d52c022_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790133728","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/em-ho-tro-nang-nguoi-cao-tuoi-nguoi-tai-bien-ieu-khien-tu-xa-1736583157639382074","200","https://demo-web-client.shop/products/em-ho-tro-nang-nguoi-cao-tuoi-nguoi-tai-bien-ieu-khien-tu-xa-1736583157639382074","false","","","https://demo-web-client.shop/products/em-ho-tro-nang-nguoi-cao-tuoi-nguoi-tai-bien-ieu-khien-tu-xa-1736583157639382074","true","Đệm Hỗ Trợ Nâng Người Cao Tuổi, Người Tai Biến, Điều Khiển Từ Xa | TOÀN TÂM","75","Đệm Hỗ Trợ Nâng Người Cao Tuổi, Người Tai Biến, Điều Khiển Từ Xa. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","137","1","Đệm Hỗ Trợ Nâng Người Cao Tuổi, Người Tai Biến, Điều Khiển Từ Xa","2","10","654","20","0","0","200","Đệm Hỗ Trợ Nâng Người Cao Tuổi, Người Tai Biến, Điều Khiển Từ Xa","Đệm Hỗ Trợ Nâng Người Cao Tuổi, Người Tai Biến, Điều Khiển Từ Xa. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/b898f4d7f87943c393744444aaaa7295_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790133726","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/em-hoi-xe-lan-chong-loet-em-hoi-o-xe-lan-thoang-khi-em-ai-ho-tro-giam-ap-luc-khi-1737163283039028282","200","https://demo-web-client.shop/products/em-hoi-xe-lan-chong-loet-em-hoi-o-xe-lan-thoang-khi-em-ai-ho-tro-giam-ap-luc-khi-1737163283039028282","false","","","https://demo-web-client.shop/products/em-hoi-xe-lan-chong-loet-em-hoi-o-xe-lan-thoang-khi-em-ai-ho-tro-giam-ap-luc-khi-1737163283039028282","true","Đệm Hơi Xe Lăn Chống Loét – Đệm Hơi Ô Xe Lăn Thoáng Khí, Êm Ái, Hỗ Trợ Giảm Áp Lực Khi Ngồi | TOÀN TÂM","102","Đệm Hơi Xe Lăn Chống Loét – Đệm Hơi Ô Xe Lăn Thoáng Khí, Êm Ái, Hỗ Trợ Giảm Áp Lực Khi Ngồi. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","164","1","Đệm Hơi Xe Lăn Chống Loét – Đệm Hơi Ô Xe Lăn Thoáng Khí, Êm Ái, Hỗ Trợ Giảm Áp Lực Khi Ngồi","2","10","566","17","0","0","200","Đệm Hơi Xe Lăn Chống Loét – Đệm Hơi Ô Xe Lăn Thoáng Khí, Êm Ái, Hỗ Trợ Giảm Áp Lực Khi Ngồi","Đệm Hơi Xe Lăn Chống Loét – Đệm Hơi Ô Xe Lăn Thoáng Khí, Êm Ái, Hỗ Trợ Giảm Áp Lực Khi Ngồi. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/1c2504cea35b47378dfc2598c826cf14_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790133725","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/ua-ho-tro-chuc-nang-ban-tay-cho-nguoi-cao-tuoi-nguoi-sau-tai-bien-thiet-bi-an-uo-1736556449624392762","200","https://demo-web-client.shop/products/ua-ho-tro-chuc-nang-ban-tay-cho-nguoi-cao-tuoi-nguoi-sau-tai-bien-thiet-bi-an-uo-1736556449624392762","false","","","https://demo-web-client.shop/products/ua-ho-tro-chuc-nang-ban-tay-cho-nguoi-cao-tuoi-nguoi-sau-tai-bien-thiet-bi-an-uo-1736556449624392762","true","Đũa hỗ trợ chức năng bàn tay cho người cao tuổi, người sau tai biến, thiết bị ăn uống cho bệnh nhân khuyết tật, run tay | TOÀN TÂM","130","Đũa hỗ trợ chức năng bàn tay cho người cao tuổi, người sau tai biến, thiết bị ăn uống cho bệnh nhân khuyết tật, run tay. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","192","1","Đũa hỗ trợ chức năng bàn tay cho người cao tuổi, người sau tai biến, thiết bị ăn uống cho bệnh nhân khuyết tật, run tay","2","10","773","18","0","0","200","Đũa hỗ trợ chức năng bàn tay cho người cao tuổi, người sau tai biến, thiết bị ăn uống cho bệnh nhân khuyết tật, run tay","Đũa hỗ trợ chức năng bàn tay cho người cao tuổi, người sau tai biến, thiết bị ăn uống cho bệnh nhân khuyết tật, run tay. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/9270c7a328ac47bdb0b2a1198bba6283_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790132852","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/goi-ke-em-tam-giac-ho-tro-nguoi-gia-nguoi-benh-nam-nghieng-de-dang-cham-soc-ieu-1736536413617030202","200","https://demo-web-client.shop/products/goi-ke-em-tam-giac-ho-tro-nguoi-gia-nguoi-benh-nam-nghieng-de-dang-cham-soc-ieu-1736536413617030202","false","","","https://demo-web-client.shop/products/goi-ke-em-tam-giac-ho-tro-nguoi-gia-nguoi-benh-nam-nghieng-de-dang-cham-soc-ieu-1736536413617030202","true","Gối Kê Đệm Tam Giác – Hỗ Trợ Người Già, Người Bệnh Nằm Nghiêng Dễ Dàng Chăm Sóc & Điều Trị | TOÀN TÂM","101","Gối Kê Đệm Tam Giác – Hỗ Trợ Người Già, Người Bệnh Nằm Nghiêng Dễ Dàng Chăm Sóc & Điều Trị. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","163","1","Gối Kê Đệm Tam Giác – Hỗ Trợ Người Già, Người Bệnh Nằm Nghiêng Dễ Dàng Chăm Sóc & Điều Trị","2","10","487","20","0","0","200","Gối Kê Đệm Tam Giác – Hỗ Trợ Người Già, Người Bệnh Nằm Nghiêng Dễ Dàng Chăm Sóc & Điều Trị","Gối Kê Đệm Tam Giác – Hỗ Trợ Người Già, Người Bệnh Nằm Nghiêng Dễ Dàng Chăm Sóc & Điều Trị. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/0388242e9c76424dba2d9e8f3e220563_tplv-aphluv4xwc-crop-webp_1369_1149.webp?v=1790132851","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/bo-ai-tien-cho-nguoi-nam-liet-giuong-bo-ve-sinh-tai-giuong-co-nap-ay-em-em-tien-1737163439065695290","200","https://demo-web-client.shop/products/bo-ai-tien-cho-nguoi-nam-liet-giuong-bo-ve-sinh-tai-giuong-co-nap-ay-em-em-tien-1737163439065695290","false","","","https://demo-web-client.shop/products/bo-ai-tien-cho-nguoi-nam-liet-giuong-bo-ve-sinh-tai-giuong-co-nap-ay-em-em-tien-1737163439065695290","true","Bô Đại Tiện Cho Người Nằm Liệt Giường – Bô Vệ Sinh Tại Giường Có Nắp Đậy, Đệm Êm Tiện Lợi | TOÀN TÂM","100","Bô Đại Tiện Cho Người Nằm Liệt Giường – Bô Vệ Sinh Tại Giường Có Nắp Đậy, Đệm Êm Tiện Lợi. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","162","1","Bô Đại Tiện Cho Người Nằm Liệt Giường – Bô Vệ Sinh Tại Giường Có Nắp Đậy, Đệm Êm Tiện Lợi","2","10","428","17","0","0","200","Bô Đại Tiện Cho Người Nằm Liệt Giường – Bô Vệ Sinh Tại Giường Có Nắp Đậy, Đệm Êm Tiện Lợi","Bô Đại Tiện Cho Người Nằm Liệt Giường – Bô Vệ Sinh Tại Giường Có Nắp Đậy, Đệm Êm Tiện Lợi. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/c4c6d848edcd4ac09210e77ccd2bb453_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790132849","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/chau-goi-au-tai-giuong-gap-gon-danh-cho-nguoi-gia-nguoi-benh-phu-nu-sau-sinh-1736556558117274682","200","https://demo-web-client.shop/products/chau-goi-au-tai-giuong-gap-gon-danh-cho-nguoi-gia-nguoi-benh-phu-nu-sau-sinh-1736556558117274682","false","","","https://demo-web-client.shop/products/chau-goi-au-tai-giuong-gap-gon-danh-cho-nguoi-gia-nguoi-benh-phu-nu-sau-sinh-1736556558117274682","true","Chậu Gội Đầu Tại Giường Gấp Gọn – Dành Cho Người Già, Người Bệnh, Phụ Nữ Sau Sinh | TOÀN TÂM","92","Chậu Gội Đầu Tại Giường Gấp Gọn – Dành Cho Người Già, Người Bệnh, Phụ Nữ Sau Sinh. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","154","1","Chậu Gội Đầu Tại Giường Gấp Gọn – Dành Cho Người Già, Người Bệnh, Phụ Nữ Sau Sinh","2","10","650","20","0","0","200","Chậu Gội Đầu Tại Giường Gấp Gọn – Dành Cho Người Già, Người Bệnh, Phụ Nữ Sau Sinh","Chậu Gội Đầu Tại Giường Gấp Gọn – Dành Cho Người Già, Người Bệnh, Phụ Nữ Sau Sinh. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/7f1dfbf9e0754b7cac1a4ae20f248466_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790132848","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/tui-ung-nuoc-tieu-nam-gioi-dung-cu-i-tieu-thiet-bi-pheu-tui-ung-nuoc-cho-benh-nh-1736542442617537594","200","https://demo-web-client.shop/products/tui-ung-nuoc-tieu-nam-gioi-dung-cu-i-tieu-thiet-bi-pheu-tui-ung-nuoc-cho-benh-nh-1736542442617537594","false","","","https://demo-web-client.shop/products/tui-ung-nuoc-tieu-nam-gioi-dung-cu-i-tieu-thiet-bi-pheu-tui-ung-nuoc-cho-benh-nh-1736542442617537594","true","Túi đựng nước tiểu Nam giới, Dụng cụ đi tiểu, Thiết bị Phễu Túi đựng nước cho bệnh nhân già liệt giường 1000ml | TOÀN TÂM","121","Túi đựng nước tiểu Nam giới, Dụng cụ đi tiểu, Thiết bị Phễu Túi đựng nước cho bệnh nhân già liệt giường 1000ml. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","183","1","Túi đựng nước tiểu Nam giới, Dụng cụ đi tiểu, Thiết bị Phễu Túi đựng nước cho bệnh nhân già liệt giường 1000ml","2","10","990","20","0","0","200","Túi đựng nước tiểu Nam giới, Dụng cụ đi tiểu, Thiết bị Phễu Túi đựng nước cho bệnh nhân già liệt giường 1000ml","Túi đựng nước tiểu Nam giới, Dụng cụ đi tiểu, Thiết bị Phễu Túi đựng nước cho bệnh nhân già liệt giường 1000ml. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/5f5ff76b9bb244e3b6b7f6b1141444bf_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790132846","200","true","Product | BreadcrumbList","true","false","false","23","3",""
"sitemap","product","https://demo-web-client.shop/products/dung-cu-phuc-hoi-chuc-nang-canh-tay-rong-roc-tap-vai-tay-tai-nha-1736984414032593978","200","https://demo-web-client.shop/products/dung-cu-phuc-hoi-chuc-nang-canh-tay-rong-roc-tap-vai-tay-tai-nha-1736984414032593978","false","","","https://demo-web-client.shop/products/dung-cu-phuc-hoi-chuc-nang-canh-tay-rong-roc-tap-vai-tay-tai-nha-1736984414032593978","true","Dụng Cụ Phục Hồi Chức Năng Cánh Tay – Ròng Rọc Tập Vai, Tay Tại Nhà | TOÀN TÂM","78","Dụng Cụ Phục Hồi Chức Năng Cánh Tay – Ròng Rọc Tập Vai, Tay Tại Nhà. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","140","1","Dụng Cụ Phục Hồi Chức Năng Cánh Tay – Ròng Rọc Tập Vai, Tay Tại Nhà","2","10","720","21","0","0","200","Dụng Cụ Phục Hồi Chức Năng Cánh Tay – Ròng Rọc Tập Vai, Tay Tại Nhà","Dụng Cụ Phục Hồi Chức Năng Cánh Tay – Ròng Rọc Tập Vai, Tay Tại Nhà. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/989919675185487d93310dd7108e289d_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790132844","200","true","Product | BreadcrumbList","true","false","false","23","5",""
"sitemap","product","https://demo-web-client.shop/products/chau-goi-au-tien-loi-goi-tai-nha-chau-goi-au-di-ong-co-tua-co-tien-dung-cho-nguo-1737162798032585786","200","https://demo-web-client.shop/products/chau-goi-au-tien-loi-goi-tai-nha-chau-goi-au-di-ong-co-tua-co-tien-dung-cho-nguo-1737162798032585786","false","","","https://demo-web-client.shop/products/chau-goi-au-tien-loi-goi-tai-nha-chau-goi-au-di-ong-co-tua-co-tien-dung-cho-nguo-1737162798032585786","true","Chậu Gội Đầu Tiện Lợi Gội Tại Nhà – Chậu Gội Đầu Di Động Có Tựa Cổ, Tiện Dụng Cho Người Lớn Tuổi | TOÀN TÂM","107","Chậu Gội Đầu Tiện Lợi Gội Tại Nhà – Chậu Gội Đầu Di Động Có Tựa Cổ, Tiện Dụng Cho Người Lớn Tuổi. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","169","1","Chậu Gội Đầu Tiện Lợi Gội Tại Nhà – Chậu Gội Đầu Di Động Có Tựa Cổ, Tiện Dụng Cho Người Lớn Tuổi","2","10","517","18","0","0","200","Chậu Gội Đầu Tiện Lợi Gội Tại Nhà – Chậu Gội Đầu Di Động Có Tựa Cổ, Tiện Dụng Cho Người Lớn Tuổi","Chậu Gội Đầu Tiện Lợi Gội Tại Nhà – Chậu Gội Đầu Di Động Có Tựa Cổ, Tiện Dụng Cho Người Lớn Tuổi. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/9b8e90e4cfb349b78f112b32cdb58dd6_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790132842","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/chau-xong-rua-vung-kin-gap-gon-cho-ba-bau-me-moi-sinh-1736541791805998138","200","https://demo-web-client.shop/products/chau-xong-rua-vung-kin-gap-gon-cho-ba-bau-me-moi-sinh-1736541791805998138","false","","","https://demo-web-client.shop/products/chau-xong-rua-vung-kin-gap-gon-cho-ba-bau-me-moi-sinh-1736541791805998138","true","CHẬU XÔNG RỬA VÙNG KÍN GẤP GỌN CHO BÀ BẦU, MẸ MỚI SINH | TOÀN TÂM","65","CHẬU XÔNG RỬA VÙNG KÍN GẤP GỌN CHO BÀ BẦU, MẸ MỚI SINH. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","127","1","CHẬU XÔNG RỬA VÙNG KÍN GẤP GỌN CHO BÀ BẦU, MẸ MỚI SINH","2","10","708","20","0","0","200","CHẬU XÔNG RỬA VÙNG KÍN GẤP GỌN CHO BÀ BẦU, MẸ MỚI SINH","CHẬU XÔNG RỬA VÙNG KÍN GẤP GỌN CHO BÀ BẦU, MẸ MỚI SINH. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/3deb6b41bacd4da89bc7704ec25a3185_tplv-aphluv4xwc-crop-webp_1254_1254.webp?v=1790132841","200","true","Product | BreadcrumbList","true","false","false","23","2",""
"sitemap","product","https://demo-web-client.shop/products/dung-cu-ho-tro-i-tieu-cho-nguoi-gia-nguoi-nam-tai-cho-1734806979941073978","200","https://demo-web-client.shop/products/dung-cu-ho-tro-i-tieu-cho-nguoi-gia-nguoi-nam-tai-cho-1734806979941073978","false","","","https://demo-web-client.shop/products/dung-cu-ho-tro-i-tieu-cho-nguoi-gia-nguoi-nam-tai-cho-1734806979941073978","true","Dụng cụ hỗ trợ đi tiểu cho người già, người nằm tại chỗ | TOÀN TÂM","66","Dụng cụ hỗ trợ đi tiểu cho người già, người nằm tại chỗ. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","128","1","Dụng cụ hỗ trợ đi tiểu cho người già, người nằm tại chỗ","2","10","731","22","0","0","200","Dụng cụ hỗ trợ đi tiểu cho người già, người nằm tại chỗ","Dụng cụ hỗ trợ đi tiểu cho người già, người nằm tại chỗ. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/4e869ac03b8842b69d118b104d9dcfb8_tplv-aphluv4xwc-crop-webp_584_570.webp?v=1790132839","200","true","Product | BreadcrumbList","true","false","false","23","3",""
"sitemap","product","https://demo-web-client.shop/products/dung-cu-ho-tro-ban-chan-ru-ban-chan-ru-trong-ru-ngoai-1734806020164191290","200","https://demo-web-client.shop/products/dung-cu-ho-tro-ban-chan-ru-ban-chan-ru-trong-ru-ngoai-1734806020164191290","false","","","https://demo-web-client.shop/products/dung-cu-ho-tro-ban-chan-ru-ban-chan-ru-trong-ru-ngoai-1734806020164191290","true","Dụng cụ hỗ trợ bàn chân rủ -  Bàn chân rũ trong, rũ ngoài | TOÀN TÂM","68","Dụng cụ hỗ trợ bàn chân rủ - Bàn chân rũ trong, rũ ngoài. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","129","1","Dụng cụ hỗ trợ bàn chân rủ - Bàn chân rũ trong, rũ ngoài","2","10","632","22","0","0","200","Dụng cụ hỗ trợ bàn chân rủ -  Bàn chân rũ trong, rũ ngoài","Dụng cụ hỗ trợ bàn chân rủ - Bàn chân rũ trong, rũ ngoài. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/54e9ed5386c442a9ad4a079e5c7dea67_tplv-aphluv4xwc-crop-webp_1000_1000.webp?v=1790132837","200","true","Product | BreadcrumbList","true","false","false","23","5",""
"sitemap","product","https://demo-web-client.shop/products/rong-roc-tap-tay-tap-vai-tap-phuc-hoi-chuc-nang-sau-tai-bien-nguoi-au-co-vai-gay-1734807338862609466","200","https://demo-web-client.shop/products/rong-roc-tap-tay-tap-vai-tap-phuc-hoi-chuc-nang-sau-tai-bien-nguoi-au-co-vai-gay-1734807338862609466","false","","","https://demo-web-client.shop/products/rong-roc-tap-tay-tap-vai-tap-phuc-hoi-chuc-nang-sau-tai-bien-nguoi-au-co-vai-gay-1734807338862609466","true","Ròng rọc tập tay, tập vai tập phục hồi chức năng sau tai biến. Người đau cổ vai gáy | TOÀN TÂM","94","Ròng rọc tập tay, tập vai tập phục hồi chức năng sau tai biến. Người đau cổ vai gáy. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","156","1","Ròng rọc tập tay, tập vai tập phục hồi chức năng sau tai biến. Người đau cổ vai gáy","2","10","736","20","0","0","200","Ròng rọc tập tay, tập vai tập phục hồi chức năng sau tai biến. Người đau cổ vai gáy","Ròng rọc tập tay, tập vai tập phục hồi chức năng sau tai biến. Người đau cổ vai gáy. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/f54bbc11187942479b5c7aa20e9b94a4_tplv-aphluv4xwc-crop-webp_584_570.webp?v=1790134019","200","true","Product | BreadcrumbList","true","false","false","23","4",""
"sitemap","product","https://demo-web-client.shop/products/khung-tro-luc-khop-goi-giam-ap-luc-giup-van-ong-de-dang-hon-1734790558794351674","200","https://demo-web-client.shop/products/khung-tro-luc-khop-goi-giam-ap-luc-giup-van-ong-de-dang-hon-1734790558794351674","false","","","https://demo-web-client.shop/products/khung-tro-luc-khop-goi-giam-ap-luc-giup-van-ong-de-dang-hon-1734790558794351674","true","Khung Trợ Lực Khớp Gối Giảm Áp Lực Giúp Vận Động Dễ Dàng Hơn | TOÀN TÂM","71","Khung Trợ Lực Khớp Gối Giảm Áp Lực Giúp Vận Động Dễ Dàng Hơn. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","133","1","Khung Trợ Lực Khớp Gối Giảm Áp Lực Giúp Vận Động Dễ Dàng Hơn","2","10","799","18","0","0","200","Khung Trợ Lực Khớp Gối Giảm Áp Lực Giúp Vận Động Dễ Dàng Hơn","Khung Trợ Lực Khớp Gối Giảm Áp Lực Giúp Vận Động Dễ Dàng Hơn. Xem hình ảnh, giá tham khảo và thông tin sản phẩm tại Toàn Tâm Medical.","https://cdn.shopify.com/s/files/1/0732/3703/7299/files/31c2a3881fae417b8a83d103810c9d92_tplv-aphluv4xwc-crop-webp_584_570.webp?v=1790132834","200","true","Product | BreadcrumbList","true","false","false","23","5",""
